date,year,quarter,month,region,segment,channel,product_category,product_name,sku,units_sold,unit_price,discount_pct,gross_revenue,cogs,tax_pct,tax_amount,returned_units,net_revenue
2024-05-11,2024,2,5,West,Consumer,Online,Professional Services,Custom Dev,PS-4304,9,26238.5,0.0,236146.5,92799.58,0.0,0.0,0,236146.5
2024-05-11,2024,2,5,North,Enterprise,Retail,Software Subscription,Beta Cloud,SS-6243,1,5095.71,0.1,4586.14,2743.53,0.0,0.0,0,4586.14
2024-05-11,2024,2,5,East,SMB,Online,Software Subscription,Gamma Suite,SS-4436,1,4256.98,0.1,3831.29,1662.62,0.0,0.0,0,3831.29
2024-05-11,2024,2,5,South,Consumer,Retail,Software Subscription,Alpha SaaS,SS-4436,1,9596.5,0.15,8157.02,4563.37,0.12,978.84,0,9135.86
2024-05-11,2024,2,5,South,SMB,Online,Software Subscription,Beta Cloud,SS-3533,1,7579.5,0.1,6821.55,3420.54,0.12,818.59,0,7640.14
2024-05-11,2024,2,5,South,Consumer,Partner,Software Subscription,Gamma Suite,SS-9943,3,10388.28,0.15,26490.11,11670.57,0.05,1324.51,0,27814.61
2024-05-12,2024,2,5,South,Consumer,Retail,Training,Webinar Pack,T-2640,1,2104.88,0.0,2104.88,1081.31,0.0,0.0,0,2104.88
2024-05-12,2024,2,5,North,Consumer,Online,Training,Certification Prep,T-6765,5,1563.77,0.0,7818.85,3955.24,0.18,1407.39,0,9226.25
2024-05-12,2024,2,5,East,SMB,Online,Professional Services,Onboarding,PS-3395,1,17450.14,0.0,17450.14,6048.72,0.05,872.51,0,18322.65
2024-05-12,2024,2,5,South,Consumer,Online,Training,Certification Prep,T-5578,1,10155.05,0.15,8631.79,3918.72,0.12,1035.81,0,9667.61
2024-05-12,2024,2,5,East,SMB,Online,Software Subscription,Gamma Suite,SS-8001,3,2355.14,0.0,7065.41,4051.22,0.05,353.27,0,7418.68
2024-05-12,2024,2,5,East,Consumer,Online,Hardware,Epsilon Sensor,H-9139,1,23603.39,0.15,20062.89,8562.68,0.0,0.0,0,20062.89
2024-05-13,2024,2,5,West,SMB,Online,Software Subscription,Beta Cloud,SS-7577,1,5599.49,0.05,5319.52,3601.48,0.18,957.51,0,6277.03
2024-05-13,2024,2,5,West,Consumer,Online,Software Subscription,Gamma Suite,SS-5164,4,10171.97,0.0,40687.88,18583.25,0.18,7323.82,0,48011.7
2024-05-13,2024,2,5,East,Consumer,Online,Training,Webinar Pack,T-8198,2,12045.85,0.0,24091.71,11089.0,0.0,0.0,0,24091.71
2024-05-13,2024,2,5,North,SMB,Retail,Training,Bootcamp,T-1039,1,5533.65,0.0,5533.65,2229.79,0.0,0.0,0,5533.65
2024-05-13,2024,2,5,West,Consumer,Partner,Software Subscription,Beta Cloud,SS-9730,8,4099.95,0.15,27879.66,18310.06,0.12,3345.56,0,31225.22
2024-05-13,2024,2,5,South,Consumer,Online,Training,Bootcamp,T-8233,1,13159.44,0.05,12501.47,5700.6,0.0,0.0,0,12501.47
2024-05-13,2024,2,5,East,Consumer,Retail,Hardware,Zeta Box,H-9380,1,43620.49,0.15,37077.42,22312.22,0.12,4449.29,0,41526.71
2024-05-13,2024,2,5,East,Consumer,Retail,Software Subscription,Gamma Suite,SS-8005,1,2517.45,0.1,2265.71,699.04,0.0,0.0,0,2265.71
2024-05-14,2024,2,5,West,Enterprise,Retail,Professional Services,Custom Dev,PS-9349,5,45843.0,0.0,229214.99,94384.6,0.12,27505.8,0,256720.79
2024-05-14,2024,2,5,South,SMB,Retail,Software Subscription,Alpha SaaS,SS-6160,2,7908.88,0.05,15026.87,9068.24,0.12,1803.22,0,16830.09
2024-05-14,2024,2,5,East,Consumer,Retail,Professional Services,Custom Dev,PS-9212,1,30632.29,0.1,27569.06,17008.14,0.05,1378.45,0,28947.52
2024-05-14,2024,2,5,North,SMB,Online,Hardware,Delta Hub,H-4314,1,37712.33,0.0,37712.33,21062.11,0.12,4525.48,0,42237.81
2024-05-14,2024,2,5,West,SMB,Online,Software Subscription,Alpha SaaS,SS-1299,2,3832.65,0.0,7665.3,4998.13,0.12,919.84,0,8585.14
2024-05-14,2024,2,5,North,SMB,Retail,Software Subscription,Gamma Suite,SS-7531,5,2074.86,0.05,9855.57,3577.35,0.12,1182.67,0,11038.23
2024-05-14,2024,2,5,East,Consumer,Retail,Training,Bootcamp,T-6191,4,9536.51,0.0,38146.03,17657.77,0.0,0.0,0,38146.03
2024-05-14,2024,2,5,North,Consumer,Online,Software Subscription,Beta Cloud,SS-9251,1,7999.46,0.0,7999.46,2707.65,0.05,399.97,0,8399.44
2024-05-14,2024,2,5,South,Consumer,Online,Hardware,Delta Hub,H-3013,2,16000.87,0.0,32001.74,14175.06,0.0,0.0,0,32001.74
2024-05-14,2024,2,5,South,Consumer,Online,Professional Services,Onboarding,PS-6604,1,31759.67,0.05,30171.69,11453.9,0.0,0.0,0,30171.69
2024-05-15,2024,2,5,North,Consumer,Retail,Training,Webinar Pack,T-5028,1,12052.96,0.15,10245.01,4027.46,0.12,1229.4,0,11474.42
2024-05-15,2024,2,5,North,Enterprise,Online,Training,Certification Prep,T-8539,1,11090.01,0.0,11090.01,6096.75,0.05,554.5,0,11644.51
2024-05-15,2024,2,5,North,Consumer,Online,Training,Bootcamp,T-1346,1,11565.52,0.15,9830.69,4085.19,0.12,1179.68,0,11010.38
2024-05-15,2024,2,5,West,SMB,Retail,Software Subscription,Alpha SaaS,SS-1362,1,9904.94,0.15,8419.2,3591.63,0.0,0.0,0,8419.2
2024-05-15,2024,2,5,West,Consumer,Retail,Hardware,Epsilon Sensor,H-6139,2,43562.96,0.0,87125.92,56145.51,0.18,15682.66,0,102808.58
2024-05-15,2024,2,5,South,SMB,Online,Training,Webinar Pack,T-6456,1,8876.57,0.1,7988.91,2515.71,0.05,399.45,0,8388.36
2024-05-15,2024,2,5,East,SMB,Online,Software Subscription,Beta Cloud,SS-5596,1,6848.04,0.05,6505.64,3078.91,0.12,780.68,0,7286.32
2024-05-15,2024,2,5,South,Consumer,Online,Hardware,Zeta Box,H-5035,1,34235.55,0.1,30811.99,15449.5,0.05,1540.6,0,32352.59
2024-05-15,2024,2,5,West,Consumer,Online,Software Subscription,Alpha SaaS,SS-2801,6,6318.36,0.0,37910.17,12442.42,0.18,6823.83,0,44734.0
2024-05-15,2024,2,5,South,Consumer,Online,Hardware,Epsilon Sensor,H-8780,1,13989.67,0.0,13989.67,9651.93,0.18,2518.14,0,16507.81
2024-05-15,2024,2,5,North,Consumer,Retail,Professional Services,Custom Dev,PS-2658,1,22425.28,0.1,20182.75,6246.96,0.05,1009.14,0,21191.89
2024-05-16,2024,2,5,East,SMB,Retail,Hardware,Epsilon Sensor,H-9199,11,37760.44,0.0,415364.89,264311.67,0.05,20768.24,0,436133.13
2024-05-16,2024,2,5,West,SMB,Retail,Software Subscription,Alpha SaaS,SS-7840,1,9704.22,0.1,8733.79,3607.28,0.05,436.69,0,9170.48
2024-05-16,2024,2,5,North,SMB,Online,Professional Services,Integration,PS-6222,1,55168.46,0.05,52410.04,17522.14,0.0,0.0,0,52410.04
2024-05-16,2024,2,5,North,Consumer,Online,Software Subscription,Beta Cloud,SS-1705,4,8719.69,0.0,34878.75,22738.63,0.18,6278.18,0,41156.93
2024-05-16,2024,2,5,East,Consumer,Retail,Training,Webinar Pack,T-9162,1,5436.75,0.05,5164.91,1910.11,0.12,619.79,0,5784.7
2024-05-16,2024,2,5,North,Enterprise,Online,Professional Services,Integration,PS-2687,1,33219.31,0.0,33219.31,11489.13,0.0,0.0,0,33219.31
2024-05-16,2024,2,5,North,SMB,Online,Software Subscription,Beta Cloud,SS-9619,1,9428.56,0.1,8485.71,4248.93,0.18,1527.43,0,10013.13
2024-05-16,2024,2,5,South,Enterprise,Retail,Professional Services,Integration,PS-1941,1,39869.49,0.1,35882.54,22387.17,0.0,0.0,0,35882.54
2024-05-16,2024,2,5,East,Consumer,Online,Software Subscription,Beta Cloud,SS-7056,1,6319.51,0.0,6319.51,4383.43,0.18,1137.51,0,7457.03
2024-05-16,2024,2,5,East,Enterprise,Retail,Professional Services,Integration,PS-6822,1,30592.11,0.05,29062.5,14855.73,0.0,0.0,0,29062.5
2024-05-16,2024,2,5,West,SMB,Retail,Hardware,Epsilon Sensor,H-6940,2,32231.12,0.0,64462.23,27567.09,0.0,0.0,0,64462.23
2024-05-17,2024,2,5,South,Consumer,Online,Professional Services,Integration,PS-4497,3,13520.57,0.0,40561.72,15038.26,0.05,2028.09,0,42589.81
2024-05-17,2024,2,5,North,Consumer,Retail,Software Subscription,Alpha SaaS,SS-8986,1,7882.99,0.0,7882.99,2411.95,0.18,1418.94,0,9301.93
2024-05-17,2024,2,5,South,Consumer,Online,Software Subscription,Gamma Suite,SS-6412,1,3100.89,0.0,3100.89,2146.14,0.05,155.04,0,3255.93
2024-05-17,2024,2,5,West,SMB,Partner,Software Subscription,Beta Cloud,SS-3429,1,9312.04,0.0,9312.04,5913.18,0.18,1676.17,0,10988.21
2024-05-17,2024,2,5,West,SMB,Partner,Hardware,Epsilon Sensor,H-6880,5,21202.66,0.15,90111.3,40607.92,0.0,0.0,0,90111.3
2024-05-17,2024,2,5,North,Enterprise,Retail,Hardware,Zeta Box,H-5497,2,13447.24,0.0,26894.49,11240.35,0.18,4841.01,0,31735.5
2024-05-17,2024,2,5,North,SMB,Retail,Hardware,Delta Hub,H-3565,2,37882.99,0.0,75765.97,27667.23,0.0,0.0,0,75765.97
2024-05-17,2024,2,5,North,Enterprise,Partner,Hardware,Zeta Box,H-1470,3,38735.23,0.05,110395.4,61661.29,0.0,0.0,0,110395.4
2024-05-17,2024,2,5,South,Consumer,Online,Hardware,Epsilon Sensor,H-7500,2,11183.18,0.15,19011.41,11340.82,0.12,2281.37,0,21292.78
2024-05-17,2024,2,5,South,Consumer,Online,Software Subscription,Beta Cloud,SS-6503,6,11945.59,0.1,64506.19,21278.71,0.05,3225.31,0,67731.5
2024-05-17,2024,2,5,West,Consumer,Partner,Professional Services,Onboarding,PS-6997,2,22283.12,0.0,44566.24,19158.78,0.18,8021.92,0,52588.17
2024-05-17,2024,2,5,West,Consumer,Retail,Software Subscription,Gamma Suite,SS-2373,5,3976.32,0.0,19881.61,9927.6,0.0,0.0,0,19881.61
2024-05-17,2024,2,5,North,Consumer,Online,Professional Services,Onboarding,PS-3913,1,50310.52,0.0,50310.52,18173.98,0.12,6037.26,0,56347.79
2024-05-17,2024,2,5,East,Consumer,Retail,Software Subscription,Alpha SaaS,SS-1548,1,7990.56,0.0,7990.56,4567.9,0.05,399.53,0,8390.08
2024-05-17,2024,2,5,North,SMB,Partner,Software Subscription,Gamma Suite,SS-5169,1,9787.89,0.1,8809.1,5289.67,0.18,1585.64,0,10394.74
2024-05-17,2024,2,5,West,Consumer,Online,Software Subscription,Alpha SaaS,SS-2434,1,11455.93,0.05,10883.13,3379.2,0.12,1305.98,0,12189.11
2024-05-17,2024,2,5,North,Consumer,Online,Training,Certification Prep,T-2531,1,14314.42,0.0,14314.42,7950.11,0.18,2576.6,0,16891.02
2024-05-17,2024,2,5,North,SMB,Retail,Hardware,Delta Hub,H-2900,1,27140.88,0.05,25783.84,12191.43,0.05,1289.19,0,27073.03
2024-05-18,2024,2,5,South,SMB,Retail,Hardware,Delta Hub,H-3507,1,24498.13,0.15,20823.41,10743.83,0.18,3748.21,0,24571.62
2024-05-18,2024,2,5,North,SMB,Online,Hardware,Delta Hub,H-1869,1,39024.23,0.1,35121.81,11688.88,0.0,0.0,0,35121.81
2024-05-18,2024,2,5,South,Consumer,Online,Professional Services,Custom Dev,PS-8691,6,10563.24,0.15,53872.53,30964.47,0.0,0.0,0,53872.53
2024-05-18,2024,2,5,South,Consumer,Retail,Professional Services,Onboarding,PS-2308,1,14480.73,0.0,14480.73,7324.07,0.0,0.0,0,14480.73
2024-05-18,2024,2,5,West,Consumer,Online,Software Subscription,Beta Cloud,SS-8115,1,6901.54,0.05,6556.47,4566.17,0.0,0.0,0,6556.47
2024-05-18,2024,2,5,South,Enterprise,Partner,Professional Services,Custom Dev,PS-9863,2,49661.22,0.0,99322.45,41193.96,0.0,0.0,0,99322.45
2024-05-18,2024,2,5,East,SMB,Online,Software Subscription,Beta Cloud,SS-4639,1,7020.74,0.0,7020.74,2589.64,0.12,842.49,0,7863.23
2024-05-18,2024,2,5,South,Consumer,Partner,Software Subscription,Alpha SaaS,SS-2779,1,5430.68,0.05,5159.15,3260.12,0.05,257.96,0,5417.11
2024-05-19,2024,2,5,North,Consumer,Partner,Training,Certification Prep,T-7756,6,4397.03,0.0,26382.18,18088.89,0.12,3165.86,0,29548.04
2024-05-19,2024,2,5,East,Consumer,Online,Software Subscription,Beta Cloud,SS-7169,1,7048.62,0.15,5991.33,2363.6,0.05,299.57,0,6290.89
2024-05-19,2024,2,5,North,Consumer,Online,Professional Services,Custom Dev,PS-8774,1,15057.35,0.0,15057.35,6892.29,0.18,2710.32,0,17767.68
2024-05-19,2024,2,5,West,Consumer,Partner,Software Subscription,Gamma Suite,SS-4012,1,2985.32,0.15,2537.52,1270.26,0.12,304.5,0,2842.02
2024-05-19,2024,2,5,North,SMB,Online,Software Subscription,Alpha SaaS,SS-2123,1,9678.92,0.15,8227.08,3098.55,0.05,411.35,0,8638.44
2024-05-19,2024,2,5,North,Consumer,Partner,Hardware,Delta Hub,H-8122,3,18815.88,0.05,53625.26,32775.18,0.0,0.0,0,53625.26
2024-05-19,2024,2,5,East,Consumer,Retail,Software Subscription,Beta Cloud,SS-9463,1,8299.87,0.1,7469.88,2881.94,0.12,896.39,0,8366.27
2024-05-20,2024,2,5,South,SMB,Online,Professional Services,Custom Dev,PS-9556,1,24812.85,0.1,22331.56,10526.82,0.0,0.0,0,22331.56
2024-05-20,2024,2,5,South,SMB,Partner,Software Subscription,Gamma Suite,SS-1110,1,4902.94,0.0,4902.94,2242.39,0.05,245.15,0,5148.08
2024-05-20,2024,2,5,West,Consumer,Online,Training,Certification Prep,T-6900,3,9468.98,0.0,28406.94,8771.83,0.12,3408.83,0,31815.77
2024-05-20,2024,2,5,South,Consumer,Retail,Hardware,Zeta Box,H-1397,2,10554.31,0.0,21108.61,8840.24,0.0,0.0,0,21108.61
2024-05-20,2024,2,5,East,SMB,Partner,Software Subscription,Beta Cloud,SS-9877,4,3001.4,0.1,10805.05,4698.42,0.12,1296.61,0,12101.66
2024-05-21,2024,2,5,West,Consumer,Online,Software Subscription,Alpha SaaS,SS-1566,3,8926.8,0.1,24102.35,8858.64,0.12,2892.28,0,26994.63
2024-05-21,2024,2,5,East,SMB,Online,Professional Services,Onboarding,PS-3247,2,26963.22,0.05,51230.12,20411.82,0.05,2561.51,0,53791.62
2024-05-21,2024,2,5,East,SMB,Partner,Hardware,Epsilon Sensor,H-3416,7,21804.95,0.05,145002.9,70597.92,0.18,26100.52,0,171103.42
2024-05-21,2024,2,5,North,SMB,Partner,Training,Webinar Pack,T-2006,1,4568.75,0.15,3883.44,2113.11,0.18,699.02,0,4582.46
2024-05-21,2024,2,5,West,Enterprise,Retail,Training,Bootcamp,T-7684,1,10937.69,0.0,10937.69,4789.99,0.12,1312.52,0,12250.22
2024-05-21,2024,2,5,East,SMB,Online,Hardware,Delta Hub,H-6227,1,38496.45,0.05,36571.63,17038.57,0.0,0.0,0,36571.63
2024-05-21,2024,2,5,East,SMB,Online,Software Subscription,Beta Cloud,SS-7886,3,2479.07,0.0,7437.22,4118.38,0.18,1338.7,0,8775.92
2024-05-21,2024,2,5,South,Consumer,Online,Software Subscription,Gamma Suite,SS-3490,1,5130.75,0.1,4617.68,3028.21,0.18,831.18,0,5448.86
2024-05-21,2024,2,5,South,Consumer,Online,Software Subscription,Alpha SaaS,SS-8262,1,6219.26,0.05,5908.29,3896.54,0.12,709.0,0,6617.29
2024-05-21,2024,2,5,East,SMB,Online,Hardware,Epsilon Sensor,H-5328,13,13645.09,0.0,177386.15,91937.62,0.05,8869.31,0,186255.46
2024-05-21,2024,2,5,West,SMB,Online,Software Subscription,Beta Cloud,SS-4062,1,5924.49,0.0,5924.49,2317.91,0.0,0.0,0,5924.49
2024-05-22,2024,2,5,East,Consumer,Online,Hardware,Zeta Box,H-4779,3,24372.74,0.05,69462.32,47491.48,0.12,8335.48,0,77797.8
2024-05-22,2024,2,5,West,Consumer,Retail,Software Subscription,Alpha SaaS,SS-3858,1,10003.25,0.0,10003.25,3719.57,0.18,1800.59,0,11803.84
2024-05-22,2024,2,5,East,Enterprise,Retail,Software Subscription,Gamma Suite,SS-1092,4,7265.47,0.0,29061.9,15814.89,0.05,1453.09,0,30514.99
2024-05-22,2024,2,5,East,Consumer,Online,Hardware,Zeta Box,H-5227,5,35415.82,0.05,168225.13,57062.28,0.18,30280.52,0,198505.65
2024-05-22,2024,2,5,West,Enterprise,Online,Hardware,Delta Hub,H-2853,1,27379.7,0.1,24641.73,11520.58,0.0,0.0,1,0.0
2024-05-22,2024,2,5,North,Consumer,Online,Software Subscription,Alpha SaaS,SS-3624,1,7591.69,0.0,7591.69,4579.08,0.12,911.0,0,8502.7
2024-05-22,2024,2,5,North,Consumer,Online,Software Subscription,Gamma Suite,SS-1069,1,10618.41,0.1,9556.57,3252.91,0.12,1146.79,0,10703.36
2024-05-22,2024,2,5,East,Consumer,Retail,Professional Services,Integration,PS-1823,2,52856.8,0.0,105713.6,47406.96,0.0,0.0,0,105713.6
2024-05-22,2024,2,5,North,Consumer,Online,Hardware,Delta Hub,H-4066,4,27609.38,0.0,110437.53,51196.06,0.0,0.0,0,110437.53
2024-05-22,2024,2,5,North,Enterprise,Online,Training,Certification Prep,T-2072,1,14611.49,0.0,14611.49,6106.13,0.05,730.57,0,15342.06
2024-05-22,2024,2,5,North,Consumer,Partner,Software Subscription,Alpha SaaS,SS-6163,1,6055.14,0.0,6055.14,3954.37,0.18,1089.93,0,7145.07
2024-05-22,2024,2,5,South,Enterprise,Partner,Hardware,Zeta Box,H-3172,1,8424.11,0.0,8424.11,4101.2,0.05,421.21,0,8845.31
2024-05-22,2024,2,5,East,SMB,Online,Professional Services,Integration,PS-9882,3,37059.14,0.0,111177.42,37805.77,0.18,20011.94,0,131189.35
2024-05-22,2024,2,5,South,SMB,Online,Professional Services,Onboarding,PS-8133,6,46388.03,0.1,250495.37,141626.75,0.18,45089.17,0,295584.54
2024-05-22,2024,2,5,North,Consumer,Online,Software Subscription,Beta Cloud,SS-9853,1,11616.75,0.05,11035.91,5645.5,0.0,0.0,0,11035.91
2024-05-23,2024,2,5,South,Enterprise,Partner,Professional Services,Onboarding,PS-4994,1,18343.07,0.0,18343.07,9720.46,0.05,917.15,0,19260.23
2024-05-23,2024,2,5,East,SMB,Online,Software Subscription,Alpha SaaS,SS-8989,1,9477.94,0.05,9004.05,3372.71,0.12,1080.49,0,10084.53
2024-05-23,2024,2,5,West,Enterprise,Partner,Software Subscription,Alpha SaaS,SS-2157,1,6117.73,0.1,5505.96,3191.24,0.18,991.07,0,6497.03
2024-05-23,2024,2,5,North,Enterprise,Online,Hardware,Epsilon Sensor,H-5007,1,25151.15,0.1,22636.04,8122.59,0.0,0.0,0,22636.04
2024-05-23,2024,2,5,South,SMB,Online,Software Subscription,Gamma Suite,SS-6173,1,9507.13,0.15,8081.06,3367.03,0.0,0.0,0,8081.06
2024-05-23,2024,2,5,West,SMB,Online,Hardware,Epsilon Sensor,H-7321,1,8467.18,0.0,8467.18,3685.65,0.05,423.36,0,8890.54
2024-05-23,2024,2,5,West,Consumer,Online,Software Subscription,Gamma Suite,SS-9475,1,8461.89,0.05,8038.79,3190.45,0.18,1446.98,0,9485.78
2024-05-23,2024,2,5,North,SMB,Online,Software Subscription,Beta Cloud,SS-2706,1,10955.14,0.0,10955.14,7194.98,0.05,547.76,0,11502.89
2024-05-23,2024,2,5,West,Enterprise,Partner,Training,Bootcamp,T-9915,2,1636.99,0.05,3110.27,1289.92,0.0,0.0,1,1555.14
2024-05-23,2024,2,5,East,SMB,Online,Training,Webinar Pack,T-1150,2,14404.54,0.15,24487.71,11085.71,0.18,4407.79,0,28895.5
2024-05-23,2024,2,5,West,Consumer,Online,Hardware,Zeta Box,H-6134,1,11281.69,0.15,9589.44,4347.61,0.12,1150.73,0,10740.17
2024-05-24,2024,2,5,North,Consumer,Online,Software Subscription,Gamma Suite,SS-7030,1,8169.12,0.0,8169.12,3228.52,0.05,408.46,0,8577.57
2024-05-24,2024,2,5,East,Consumer,Online,Software Subscription,Beta Cloud,SS-7053,1,5836.97,0.15,4961.43,1576.68,0.18,893.06,0,5854.48
2024-05-24,2024,2,5,South,Enterprise,Online,Hardware,Delta Hub,H-7411,1,38532.61,0.0,38532.61,12586.47,0.18,6935.87,0,45468.48
2024-05-24,2024,2,5,East,Consumer,Online,Software Subscription,Alpha SaaS,SS-9613,1,7033.93,0.0,7033.93,4675.74,0.12,844.07,0,7878.0
2024-05-24,2024,2,5,South,SMB,Partner,Hardware,Zeta Box,H-3808,1,32126.18,0.0,32126.18,18785.46,0.12,3855.14,0,35981.32
2024-05-24,2024,2,5,West,Consumer,Online,Training,Webinar Pack,T-9690,2,9561.96,0.0,19123.92,12916.96,0.18,3442.31,0,22566.22
2024-05-24,2024,2,5,West,SMB,Online,Software Subscription,Gamma Suite,SS-3504,1,10350.85,0.15,8798.22,4481.57,0.05,439.91,0,9238.13
2024-05-24,2024,2,5,South,Consumer,Retail,Training,Certification Prep,T-4833,1,9866.14,0.0,9866.14,6327.09,0.18,1775.91,0,11642.05
2024-05-24,2024,2,5,West,SMB,Retail,Software Subscription,Gamma Suite,SS-7597,1,2333.32,0.0,2333.32,992.12,0.12,280.0,0,2613.32
2024-05-24,2024,2,5,West,Consumer,Retail,Software Subscription,Beta Cloud,SS-6894,1,2634.92,0.15,2239.69,1182.62,0.12,268.76,0,2508.45
2024-05-24,2024,2,5,North,Consumer,Retail,Professional Services,Onboarding,PS-3753,1,52285.82,0.05,49671.52,33722.42,0.18,8940.87,0,58612.4
2024-05-24,2024,2,5,South,SMB,Retail,Professional Services,Custom Dev,PS-3180,1,44642.1,0.15,37945.79,23866.95,0.18,6830.24,0,44776.03
2024-05-24,2024,2,5,North,Consumer,Online,Software Subscription,Alpha SaaS,SS-2476,4,6534.61,0.15,22217.68,12969.0,0.05,1110.88,0,23328.56
2024-05-24,2024,2,5,West,SMB,Retail,Software Subscription,Beta Cloud,SS-3442,1,4082.75,0.0,4082.75,2399.16,0.0,0.0,0,4082.75
2024-05-24,2024,2,5,North,Consumer,Retail,Hardware,Epsilon Sensor,H-9372,2,12875.72,0.0,25751.45,14535.91,0.12,3090.17,0,28841.62
2024-05-24,2024,2,5,South,Consumer,Online,Hardware,Delta Hub,H-1795,5,9884.52,0.1,44480.32,17122.72,0.05,2224.02,0,46704.34
2024-05-24,2024,2,5,North,Enterprise,Online,Software Subscription,Gamma Suite,SS-5735,1,8386.83,0.0,8386.83,4321.51,0.0,0.0,0,8386.83
2024-05-24,2024,2,5,East,Enterprise,Online,Software Subscription,Gamma Suite,SS-7081,1,11750.32,0.05,11162.81,7571.0,0.12,1339.54,0,12502.34
2024-05-25,2024,2,5,North,SMB,Online,Software Subscription,Beta Cloud,SS-5031,1,7116.39,0.0,7116.39,2992.04,0.0,0.0,0,7116.39
2024-05-25,2024,2,5,North,Consumer,Online,Software Subscription,Beta Cloud,SS-6286,2,5300.08,0.0,10600.15,3226.93,0.12,1272.02,0,11872.17
2024-05-25,2024,2,5,North,SMB,Retail,Training,Bootcamp,T-1036,1,9166.03,0.0,9166.03,5016.17,0.18,1649.89,0,10815.91
2024-05-25,2024,2,5,North,SMB,Partner,Software Subscription,Beta Cloud,SS-1361,1,11367.62,0.0,11367.62,4428.63,0.05,568.38,0,11936.0
2024-05-25,2024,2,5,East,Consumer,Retail,Software Subscription,Gamma Suite,SS-9093,1,9207.52,0.0,9207.52,4232.19,0.05,460.38,0,9667.9
2024-05-25,2024,2,5,East,Enterprise,Partner,Software Subscription,Beta Cloud,SS-4612,1,11652.3,0.0,11652.3,4277.26,0.05,582.62,0,12234.92
2024-05-25,2024,2,5,East,Consumer,Retail,Hardware,Epsilon Sensor,H-4568,3,33939.42,0.1,91636.43,41416.18,0.0,0.0,0,91636.43
2024-05-25,2024,2,5,East,SMB,Online,Software Subscription,Alpha SaaS,SS-6786,1,8299.93,0.1,7469.93,4714.4,0.18,1344.59,0,8814.52
2024-05-25,2024,2,5,West,Consumer,Partner,Hardware,Zeta Box,H-9728,1,31422.45,0.0,31422.45,17287.01,0.05,1571.12,0,32993.58
2024-05-25,2024,2,5,East,SMB,Retail,Software Subscription,Alpha SaaS,SS-5507,1,8394.59,0.0,8394.59,4924.55,0.0,0.0,0,8394.59
2024-05-25,2024,2,5,West,Consumer,Online,Software Subscription,Gamma Suite,SS-6139,3,6468.71,0.15,16495.2,6169.06,0.18,2969.14,0,19464.34
2024-05-25,2024,2,5,East,SMB,Retail,Software Subscription,Gamma Suite,SS-8101,2,4011.51,0.1,7220.72,2197.54,0.05,361.04,0,7581.76
2024-05-26,2024,2,5,South,SMB,Online,Software Subscription,Beta Cloud,SS-6100,1,6460.67,0.0,6460.67,3535.55,0.12,775.28,0,7235.95
2024-05-26,2024,2,5,East,SMB,Online,Hardware,Delta Hub,H-3532,5,8294.97,0.15,35253.61,24206.49,0.0,0.0,0,35253.61
2024-05-26,2024,2,5,South,SMB,Online,Hardware,Delta Hub,H-2842,1,29628.81,0.0,29628.81,10884.25,0.05,1481.44,0,31110.25
2024-05-26,2024,2,5,North,Consumer,Retail,Software Subscription,Alpha SaaS,SS-5506,1,10286.67,0.0,10286.67,4370.19,0.0,0.0,0,10286.67
2024-05-26,2024,2,5,South,SMB,Retail,Software Subscription,Beta Cloud,SS-8820,1,6803.37,0.0,6803.37,3308.33,0.0,0.0,0,6803.37
2024-05-26,2024,2,5,West,Consumer,Online,Professional Services,Integration,PS-5867,1,17805.46,0.15,15134.64,6163.23,0.0,0.0,0,15134.64
2024-05-27,2024,2,5,North,Consumer,Online,Software Subscription,Beta Cloud,SS-4997,1,8580.3,0.0,8580.3,4792.14,0.12,1029.64,0,9609.94
2024-05-27,2024,2,5,East,SMB,Partner,Software Subscription,Beta Cloud,SS-3273,1,9233.57,0.0,9233.57,3784.83,0.12,1108.03,0,10341.6
2024-05-27,2024,2,5,West,Consumer,Online,Hardware,Epsilon Sensor,H-2310,1,40210.2,0.15,34178.67,20563.95,0.18,6152.16,0,40330.83
2024-05-27,2024,2,5,West,Consumer,Online,Training,Bootcamp,T-3228,5,4294.46,0.0,21472.28,13275.91,0.0,0.0,0,21472.28
2024-05-27,2024,2,5,West,SMB,Online,Software Subscription,Beta Cloud,SS-4495,1,11059.75,0.0,11059.75,6031.33,0.18,1990.75,0,13050.5
2024-05-27,2024,2,5,North,Consumer,Retail,Software Subscription,Alpha SaaS,SS-1137,4,8138.7,0.05,30927.04,11753.77,0.12,3711.25,0,34638.29
2024-05-27,2024,2,5,South,Enterprise,Online,Professional Services,Integration,PS-4865,2,20477.38,0.15,34811.55,20107.66,0.0,0.0,0,34811.55
2024-05-27,2024,2,5,West,Consumer,Partner,Training,Bootcamp,T-4166,1,11478.71,0.0,11478.71,7352.66,0.12,1377.44,0,12856.15
2024-05-27,2024,2,5,South,SMB,Retail,Professional Services,Onboarding,PS-4573,1,16353.16,0.05,15535.5,9307.67,0.05,776.77,0,16312.27
2024-05-27,2024,2,5,South,SMB,Online,Software Subscription,Beta Cloud,SS-6979,1,11899.18,0.15,10114.3,6742.07,0.05,505.72,0,10620.02
2024-05-27,2024,2,5,West,Consumer,Online,Software Subscription,Alpha SaaS,SS-2561,2,3031.55,0.0,6063.09,3757.17,0.18,1091.36,1,4122.9
